name,symbol,decimals,total_supply,total_supply_in_wei,contract_address,mint_time,logo,status,vesting_address,factory_contract
Osinachi,OSINA,4,10000000,100000000000,0x39Ad22C916F42aF5f67371d6f2Fb0dab42321a89,2020-08-24 20:35:18 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x39ad22c916f42af5f67371d6f2fb0dab42321a89/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Junto,JUNTO,4,10000000,100000000000,0x61dF1FD3454185A66B03C27F84ffB7e4D478553E,2020-08-23 03:21:35 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x61df1fd3454185a66b03c27f84ffb7e4d478553e/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Cercle,CIRCL,4,10000000,100000000000,0x63A2CcD492E316EEFAB5B3326dB3C7b0a94c3726,2020-09-20 03:02:28 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x63a2ccd492e316eefab5b3326db3c7b0a94c3726/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Good Game Gold,GGG,4,10000000,100000000000,0xcE8089fF023dF2db04b56d2d5156681144a86b82,2020-09-20 03:17:27 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xce8089ff023df2db04b56d2d5156681144a86b82/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
FRIENDS WITH BENEFITS,FWB,4,10000000,100000000000,0x7d91e637589EC3Bb54D8213a9e92Dc6E8D12da91,2020-08-31 19:43:41 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x7d91e637589ec3bb54d8213a9e92dc6e8d12da91/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Trip,TRIP,4,10000000,100000000000,0x116a790417c31Ab790436A519D1C1F3353Edd4a2,2020-09-20 18:42:06 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x116a790417c31ab790436a519d1c1f3353edd4a2/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Steady,STEADY,4,10000000,100000000000,0xf42De14aBbdA1244D66b12387cb87fC91EfcFE85,2020-09-20 19:46:29 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xf42de14abbda1244d66b12387cb87fc91efcfe85/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
MadCripto,MAD,4,10000000,100000000000,0x7DE580D247D0f5d72c522b2750089E18f26e1cF9,2020-09-20 19:32:20 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x7de580d247d0f5d72c522b2750089e18f26e1cf9/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
MILFcoin,MILF,4,10000000,100000000000,0xDDa8AE425F50eC838b73E9DA6C75D5B01D1f642E,2020-09-20 19:51:41 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xdda8ae425f50ec838b73e9da6c75d5b01d1f642e/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
ABSTRACT,ABST,4,10000000,100000000000,0x2Feb105FBb4c922597b125C56822B3db7351B55d,2020-10-05 18:36:38 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x2feb105fbb4c922597b125c56822b3db7351b55d/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
arcane bear,BEAR,4,10000000,100000000000,0xAf162491C0B21900C01F4Cc0F7110238AAcdebE7,2020-09-28 03:42:03 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xaf162491c0b21900c01f4cc0f7110238aacdebe7/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
THANKS,THANKS,4,10000000,100000000000,0x443dC1c35cf812156C840Fe90639836C8a7371b0,2020-10-01 01:58:35 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x443dc1c35cf812156c840fe90639836c8a7371b0/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
SAND RUSH,RUSH,4,10000000,100000000000,0xF3b229EAFB3d0C752788014631b3dFDd70817d37,2020-11-27 20:38:09 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xf3b229eafb3d0c752788014631b3dfdd70817d37/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Gorn,GORN,4,10000000,100000000000,0x5B9DeCe6E8E703BFfC25E794e6f5DfaEbd26D543,2020-10-05 19:31:37 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x5b9dece6e8e703bffc25e794e6f5dfaebd26d543/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Better Money,BETTER,4,10000000,100000000000,0xA7925aA2A6e4575ab0C74D169f3BC3e03D4C319A,2020-10-01 01:25:58 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xa7925aa2a6e4575ab0c74d169f3bc3e03d4c319a/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Vikas Kalwani,VK,4,10000000,100000000000,0x7f791C8B4Fd1AA6EF52157Cca3436f7cE9844058,2020-10-05 18:47:14 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x7f791c8b4fd1aa6ef52157cca3436f7ce9844058/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Noise,NOISE,4,10000000,100000000000,0x2ef31d97FA8Ab9440d911f38c6D53921C5a64257,2020-10-05 20:27:58 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x2ef31d97fa8ab9440d911f38c6d53921c5a64257/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Bobbies,BOBBS,4,10000000,100000000000,0x21C7F008970bFAbcCF9D44Fe7EE7e1f4A5401FEb,2020-10-05 19:40:51 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x21c7f008970bfabccf9d44fe7ee7e1f4a5401feb/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Dabdragon Tokens,DABER,4,10000000,100000000000,0xDB9EA477A2E1985B437e02c2Cd84d72E6Bf72c76,2020-10-05 19:59:02 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xdb9ea477a2e1985b437e02c2cd84d72e6bf72c76/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Down,DOWN,4,10000000,100000000000,0x1710Ce5A145199Fb7F4C68d16eDF32C95b2850D9,2020-10-17 02:08:13 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x1710ce5a145199fb7f4c68d16edf32c95b2850d9/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
BTCSAPIENS,BSAP,4,10000000,100000000000,0x9401d929B299e634b34b66BbE24BFB4568553e7F,2020-10-05 20:34:55 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x9401d929b299e634b34b66bbe24bfb4568553e7f/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
future modern builderbucks,BUILD,4,10000000,100000000000,0x9496b91175490C26887DBD18cc423AD40CcD274E,2020-10-17 03:15:48 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x9496b91175490c26887dbd18cc423ad40ccd274e/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
The Bitcoin Family,FAMILY,4,10000000,100000000000,0x833E4c02c47B7e38f5b9A80b26eb07D23d1961f4,2020-10-05 23:14:53 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x833e4c02c47b7e38f5b9a80b26eb07d23d1961f4/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Rollerdance,RDANCE,4,10000000,100000000000,0xC5e51F32d0C8BbeF06882045db98FF8bC7fAfC49,2020-10-06 23:08:41 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xc5e51f32d0c8bbef06882045db98ff8bc7fafc49/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
HDRR,HDRR,4,10000000,100000000000,0xC91b81df82534eA95C547abE86db455976ce70F8,2020-10-17 01:52:16 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xc91b81df82534ea95c547abe86db455976ce70f8/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Econ,ECON,4,10000000,100000000000,0x740B88Dd18D4987f1b0Fe02d59E174be59938EBb,2020-10-17 01:56:47 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x740b88dd18d4987f1b0fe02d59e174be59938ebb/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Loopie,LOOPIE,4,10000000,100000000000,0xD1eED78FdB470d20aCfa35329879b5051eE68738,2020-10-17 01:43:17 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xd1eed78fdb470d20acfa35329879b5051ee68738/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Random Number Generator,RNG,4,10000000,100000000000,0xa2f96EF6ed3d67A0352e659B1E980f13e098619F,2020-10-07 15:37:07 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xa2f96ef6ed3d67a0352e659b1e980f13e098619f/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
ValorDAO,VLR,4,10000000,100000000000,0x28ebC92E995Ef0a2C9A069D39F991c55A512e07c,2020-10-09 01:57:35 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x28ebc92e995ef0a2c9a069d39f991c55a512e07c/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
1337,1337,4,10000000,100000000000,0x35872fea6A4843fACBCDbCe99e3B69596A3680b8,2020-10-13 00:24:54 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x35872fea6a4843facbcdbce99e3b69596a3680b8/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
CoinWithNoName,CWNN,4,10000000,100000000000,0x6CE10f66B4D47601Be2BEd4aC20653D9b90d0759,2020-10-17 02:16:56 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x6ce10f66b4d47601be2bed4ac20653d9b90d0759/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
LIFE,LIFE,4,10000000,100000000000,0x2Ad128fBEFF2B781D028148DEc82bBe2498Dc08e,2020-10-31 04:04:50 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x2ad128fbeff2b781d028148dec82bbe2498dc08e/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Gatt,GATT,4,10000000,100000000000,0x4Ae20b59138431597C09A4531CD3d3156940d596,2020-10-24 21:18:41 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x4ae20b59138431597c09a4531cd3d3156940d596/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Black,BLACK,4,10000000,100000000000,0x2DE4ef1Eb481cF4a7b8C9f88f6D2E47387cFAf5F,2020-10-25 02:34:59 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x2de4ef1eb481cf4a7b8c9f88f6d2e47387cfaf5f/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
BVA,BVA,4,10000000,100000000000,0xA7aB21CA0a11d63369de020601b1342baA71144E,2020-10-24 21:11:04 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xa7ab21ca0a11d63369de020601b1342baa71144e/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
All Things Blockchain,ATB,4,10000000,100000000000,0xdB147d66851Fa80CD40A51E81E16Da26bA4Ea6B0,2020-10-24 21:39:42 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xdb147d66851fa80cd40a51e81e16da26ba4ea6b0/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Play,PLAY,4,10000000,100000000000,0xC53a9c309Ee2F3E333BD6ecA806A31d0e2Dca5C5,2020-10-24 21:33:32 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xc53a9c309ee2f3e333bd6eca806a31d0e2dca5c5/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
WoWCrypto,WOW,4,10000000,100000000000,0xa59D9c42eb26a619c39D250b4574BD76023A760E,2020-10-25 04:38:04 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xa59d9c42eb26a619c39d250b4574bd76023a760e/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
SEXPOP Collective,EXPOP,4,10000000,100000000000,0x5f9172EcEeaC7bBac9DD6A8013bfA9a30F5E5628,2020-10-24 22:13:58 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x5f9172eceeac7bbac9dd6a8013bfa9a30f5e5628/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Design,DSGN,4,10000000,100000000000,0x537A9095b78517597b5f2058EDcd6E1978095909,2020-10-24 22:09:51 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x537a9095b78517597b5f2058edcd6e1978095909/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
PICA,PICA,4,10000000,100000000000,0x1eCe1739DAE08253aE582C404511B37355B42C84,2020-10-25 02:42:55 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x1ece1739dae08253ae582c404511b37355b42c84/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Awkward,AWKWRD,4,10000000,100000000000,0xf5593de88c5391722873AFBA0cbe16fEc11066d5,2020-10-24 22:20:54 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xf5593de88c5391722873afba0cbe16fec11066d5/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
MAiWORLD,MAI,4,10000000,100000000000,0xC7cae65F4C0C98e643155d85616B95eE71F64Ca5,2020-10-24 22:18:27 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xc7cae65f4c0c98e643155d85616b95ee71f64ca5/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
XMAO,XMAO,4,10000000,100000000000,0x521cdd9083b751dba264e9E000d11511993836e9,2020-10-25 04:43:03 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x521cdd9083b751dba264e9e000d11511993836e9/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
ROOKS,ROOKS,4,10000000,100000000000,0x67b562802aE7Da63283741103d14F508597f6380,2020-10-25 05:01:00 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x67b562802ae7da63283741103d14f508597f6380/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
NiCoin,NICOIN,4,10000000,100000000000,0x34cC7A0525ea34f75547Ef9E57ce479D9E90cC1c,2020-10-31 22:57:06 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x34cc7a0525ea34f75547ef9e57ce479d9e90cc1c/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Swans,SWANS,4,10000000,100000000000,0xF84c07398Ac41EC0700408a14AA1fcdA9c0e4091,2020-11-20 06:04:12 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xf84c07398ac41ec0700408a14aa1fcda9c0e4091/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
GREEN,GREEN,4,10000000,100000000000,0x9CF140FEB1109dd6E5a602C17a7A5aEd9a9b1DdC,2020-11-05 15:58:46 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x9cf140feb1109dd6e5a602c17a7a5aed9a9b1ddc/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
NARCO,NARCO,4,10000000,100000000000,0xB663DF075579FdCAA17E4335aB8E7189BdEBe69b,2020-11-04 19:53:44 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xb663df075579fdcaa17e4335ab8e7189bdebe69b/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Global,GLOBAL,4,10000000,100000000000,0x6036EBa7DBb9B951D3a40b8edbA3FE6120BC71f3,2020-11-20 05:44:20 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x6036eba7dbb9b951d3a40b8edba3fe6120bc71f3/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
NFT Army,ARMY,4,10000000,100000000000,0x41F9e580D1d66559B6646361F406C9c406169529,2020-11-19 21:55:12 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x41f9e580d1d66559b6646361f406c9c406169529/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Flix,FLIX,4,10000000,100000000000,0x0157dA8f5833D11C9a95a026d99E2B7CBc11880d,2020-11-16 12:34:09 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x0157da8f5833d11c9a95a026d99e2b7cbc11880d/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Meme Force,MEFO,4,10000000,100000000000,0xe27A83cf13dD522634095f94A90fb4B31E6455d3,2020-11-19 21:48:28 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xe27a83cf13dd522634095f94a90fb4b31e6455d3/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Defix,DEFIX,4,10000000,100000000000,0xd91F5eD055e1eB220d9C274d6826110133a9e7af,2020-12-04 05:34:34 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xd91f5ed055e1eb220d9c274d6826110133a9e7af/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
ARKE,ARKE,4,10000000,100000000000,0xA9248F8e40d4b9c3Ca8ebd8E07E9BCB942C616d8,2020-11-19 05:29:55 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xa9248f8e40d4b9c3ca8ebd8e07e9bcb942c616d8/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Jentry,JENTRY,4,10000000,100000000000,0xff583f9C298fDa98A664315fad45b2D5b8685b8A,2020-11-19 21:02:28 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xff583f9c298fda98a664315fad45b2d5b8685b8a/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Preethevibes,PREE,4,10000000,100000000000,0x5a9c11129b7B258B178540c518f595b3CD2d6e38,2020-11-20 05:29:15 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x5a9c11129b7b258b178540c518f595b3cd2d6e38/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
TraderSquare,TRS,4,10000000,100000000000,0x1Ef4d930097D30689B16945Aa8286C62Ce7f75dF,2020-11-19 23:35:30 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x1ef4d930097d30689b16945aa8286c62ce7f75df/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Realm,RLM,4,10000000,100000000000,0x97A976b11394608147211eced76BEB9A79c9142A,2020-11-27 20:25:00 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x97a976b11394608147211eced76beb9a79c9142a/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
GRAILS,GRAILS,4,10000000,100000000000,0xeDdB285802E83f30c69DE72C62A618C43a470Cf8,2020-11-22 20:33:09 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xeddb285802e83f30c69de72c62a618c43a470cf8/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Solstice,SOLSTC,4,10000000,100000000000,0x80657f63E4Dc3dDe2C1eb9bB34E80c2e3DED86f3,2020-12-10 19:41:04 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x80657f63e4dc3dde2c1eb9bb34e80c2e3ded86f3/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
TIO,TIO,4,10000000,100000000000,0x6b8FBF3fcA80FDD7385cc049E03b0443E7aFa290,2020-11-23 01:13:43 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x6b8fbf3fca80fdd7385cc049e03b0443e7afa290/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Seveibar,SEV,4,10000000,100000000000,0xdEBA085F994F287ef2cE88bF6C6134147ba5c1C4,2020-11-27 20:30:05 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xdeba085f994f287ef2ce88bf6c6134147ba5c1c4/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
TheBlackSea,TBS,4,10000000,100000000000,0x6BfBEf897a4715F7aa0c95a258071E3cD1160091,2020-12-10 19:48:54 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x6bfbef897a4715f7aa0c95a258071e3cd1160091/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
INGI,INGI,4,10000000,100000000000,0xfdc01E02A12D5Ed6F3F9F680Dc44C624b806b425,2020-12-18 21:05:29 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xfdc01e02a12d5ed6f3f9f680dc44c624b806b425/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Electric Bare,EBARE,4,10000000,100000000000,0x706D6C5B1F925233BB1F634e56d52c0ED2929e3a,2020-12-18 22:41:22 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x706d6c5b1f925233bb1f634e56d52c0ed2929e3a/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Sarlat,SARLAT,4,10000000,100000000000,0x91e8c0fD323D225e7F6660E608419E492Ad2A531,2021-02-26 02:51:21 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x91e8c0fd323d225e7f6660e608419e492ad2a531/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Digital Bodies,DIGIS,4,10000000,100000000000,0xb29cD1CE174e530bADA576E8A247819994Ce60AA,2020-12-18 22:46:58 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xb29cd1ce174e530bada576e8a247819994ce60aa/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Marte,MARTE,4,10000000,100000000000,0x78a0eE7ad08E2C746518387BeA867BE0199514B8,2020-12-18 22:51:02 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x78a0ee7ad08e2c746518387bea867be0199514b8/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
HERO,HERO,4,10000000,100000000000,0x862caA11AbE48c945D5361E80EaF19348C479240,2020-12-15 02:46:30 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x862caa11abe48c945d5361e80eaf19348c479240/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Affirmation,AFF,4,10000000,100000000000,0xe41A5e76Fc9D99EeA2bfca2e6219B1D6D6337df6,2021-01-20 22:02:38 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xe41a5e76fc9d99eea2bfca2e6219b1d6d6337df6/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Together,TGR,4,10000000,100000000000,0x17B77ef2E9d9688F82dbAD294E2b136B33204996,2020-12-18 22:58:16 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x17b77ef2e9d9688f82dbad294e2b136b33204996/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Maven,MAVEN,4,10000000,100000000000,0x9EbB57BbbCbcba242f833ae5DDADe1c13141A490,2020-12-18 23:02:59 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x9ebb57bbbcbcba242f833ae5ddade1c13141a490/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Mischief,MSCHF,4,10000000,100000000000,0x257AE96Fc1ef2e4f85Da711d960ddC7AaCBA0f6e,2020-12-19 04:29:40 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x257ae96fc1ef2e4f85da711d960ddc7aacba0f6e/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Initia,INI,4,10000000,100000000000,0xb5fDe360d9d6D4Dddf6093a39F725081F9C601ae,2020-12-19 04:47:32 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xb5fde360d9d6d4dddf6093a39f725081f9c601ae/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Zhiper,ZHIPER,4,10000000,100000000000,0x3ad8276005a07Be745911ABA86B39897789265C7,2021-01-20 21:48:22 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x3ad8276005a07be745911aba86b39897789265c7/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Holo,HOLO,4,10000000,100000000000,0x396df668B72F65518Be2d0aBCa0543838De5922B,2021-01-20 19:24:34 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x396df668b72f65518be2d0abca0543838de5922b/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
GRID,GRID,4,10000000,100000000000,0x4A247E5575910Fe02D4F7c390d966d625E912354,2020-12-29 10:07:46 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0x4a247e5575910fe02d4f7c390d966d625e912354/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
Spike,SPIKE,4,10000000,100000000000,0xA95d7f91A235a2c893C34472d770Dfcc2913f537,2021-01-30 05:25:46 +0000 UTC,https://raw.githubusercontent.com/roll-assets/ethereum/main/assets/0xa95d7f91a235a2c893c34472d770dfcc2913f537/logo.png,confirmed,,0xdf65f4e6f2e9436bc1de1e00661c7108290e8bd3
